timestamp,asset_id,mode,temperature_c,pressure_bar,flow_lpm,level_pct,heater_power_pct,vibration_mm_s,energy_kwh,product_quality_pct,status
2026-01-01T11:36:15,tank01,normal,74.17,2.19,42.52,64.56,67.24,1.4,12.28,91.55,NORMAL
2026-01-01T11:36:20,tank01,normal,76.15,2.06,43.05,65.82,66.39,1.29,12.19,93.81,NORMAL
2026-01-01T11:36:25,tank01,normal,74.61,2.1,43.88,66.82,66.9,1.11,12.19,92.68,NORMAL
2026-01-01T11:36:30,tank01,normal,74.73,2.08,45.81,65.24,68.52,1.29,12.28,92.95,NORMAL
2026-01-01T11:36:35,tank01,normal,74.78,2.23,44.12,66.76,69.42,1.28,12.47,92.21,NORMAL
2026-01-01T11:36:40,tank01,normal,73.05,2.08,44.17,64.58,69.8,1.34,12.36,91.66,NORMAL
2026-01-01T11:36:45,tank01,normal,74.72,2.03,44.61,65.68,69.3,1.49,12.33,93.32,NORMAL
2026-01-01T11:36:50,tank01,overpressure,74.55,3.14,44.61,64.3,72.41,1.26,13.24,87.63,CRITICAL
2026-01-01T11:36:55,tank01,normal,74.73,2.17,45.69,63.26,71.91,1.47,12.61,92.53,NORMAL
2026-01-01T11:37:00,tank01,high_vibration,73.03,2.05,47.21,64.41,73.32,4.53,12.58,81.33,CRITICAL
2026-01-01T11:37:05,tank01,overpressure,74.49,3.04,47.31,62.47,71.92,1.28,13.1,87.59,CRITICAL
2026-01-01T11:37:10,tank01,high_vibration,75.38,2.04,49.3,63.87,76.05,4.41,12.83,83.12,CRITICAL
2026-01-01T11:37:15,tank01,normal,75.75,2.03,47.77,60.47,72.78,1.61,12.6,93.48,NORMAL
2026-01-01T11:37:20,tank01,normal,75.65,1.95,46.47,63.21,74.18,1.34,12.68,93.62,NORMAL
2026-01-01T11:37:25,tank01,low_quality,84.92,1.98,39.63,62.46,82.81,1.58,13.76,89.35,NORMAL
2026-01-01T11:37:30,tank01,normal,77.07,1.97,49.02,62.46,75.33,1.59,12.78,94.14,NORMAL
2026-01-01T11:37:35,tank01,normal,75.58,1.91,47.78,60.42,75.85,1.6,12.77,93.06,NORMAL
2026-01-01T11:37:40,tank01,overpressure,78.84,2.97,47.95,59.71,75.16,1.89,13.44,89.76,CRITICAL
2026-01-01T11:37:45,tank01,overpressure,77.86,2.85,48.32,59.53,71.42,1.59,13.03,90.82,CRITICAL
2026-01-01T11:37:50,tank01,normal,79.95,1.9,47.87,61.12,75.51,1.68,12.86,93.33,NORMAL
2026-01-01T11:37:55,tank01,normal,78.94,1.91,46.91,60.24,76.25,1.61,12.91,94.38,NORMAL
2026-01-01T11:38:00,tank01,high_vibration,80.37,1.85,45.81,59.12,76.8,4.53,12.98,83.14,CRITICAL
2026-01-01T11:38:05,tank01,low_flow,81.11,2.1,30.66,62.45,75.73,1.41,13.29,89.57,CRITICAL
2026-01-01T11:38:10,tank01,normal,80.03,1.87,45.38,60.75,73.69,1.5,12.74,93.75,NORMAL
2026-01-01T11:38:15,tank01,normal,80.99,1.87,45.36,60.94,76.35,1.67,12.98,93.03,NORMAL
2026-01-01T11:38:20,tank01,normal,79.73,1.84,45.66,61.28,77.96,1.46,13.05,93.72,NORMAL
2026-01-01T11:38:25,tank01,normal,82.45,1.77,45.57,61.35,71.8,1.64,12.6,91.39,NORMAL
2026-01-01T11:38:30,tank01,normal,79.95,1.76,43.36,61.96,74.7,1.56,12.78,92.94,NORMAL
2026-01-01T11:38:35,tank01,high_temp,96.6,1.89,44.9,61.12,81.18,1.48,13.85,81.48,CRITICAL
2026-01-01T11:38:40,tank01,high_temp,95.97,1.86,44.92,60.51,80.86,1.24,13.79,81.78,CRITICAL
2026-01-01T11:38:45,tank01,normal,80.71,1.92,43.77,60.64,71.85,1.48,12.66,93.25,NORMAL
2026-01-01T11:38:50,tank01,normal,81.41,1.85,41.73,58.09,70.81,1.33,12.59,91.89,NORMAL
2026-01-01T11:38:55,tank01,normal,82.1,1.84,42.37,59.03,72.52,1.4,12.73,91.46,NORMAL
2026-01-01T11:39:00,tank01,normal,80.43,1.91,42.09,58.52,70.93,1.24,12.6,93.01,NORMAL
2026-01-01T11:39:05,tank01,normal,82.87,1.82,40.11,61.59,68.23,1.03,12.43,90.21,NORMAL
2026-01-01T11:39:10,tank01,normal,81.67,1.85,42.07,60.5,66.96,1.07,12.28,91.74,NORMAL
2026-01-01T11:39:15,tank01,low_quality,90.19,1.86,34.32,61.52,77.28,1.34,13.49,83.49,CRITICAL
2026-01-01T11:39:20,tank01,normal,81.08,1.91,43.07,62.49,66.36,1.09,12.24,92.76,NORMAL
2026-01-01T11:39:25,tank01,normal,80.48,2.0,43.71,63.87,63.15,1.31,12.01,93.8,NORMAL
2026-01-01T11:39:30,tank01,normal,80.4,2.02,43.13,62.96,64.23,1.39,12.11,93.65,NORMAL
2026-01-01T11:39:35,tank01,low_flow,79.59,2.2,29.58,63.38,64.4,1.53,12.42,89.94,CRITICAL
2026-01-01T11:39:40,tank01,normal,78.43,1.94,43.96,64.13,67.07,1.31,12.22,95.1,NORMAL
2026-01-01T11:39:45,tank01,normal,78.11,1.95,44.69,62.95,63.55,1.5,11.93,95.61,NORMAL
2026-01-01T11:39:50,tank01,normal,77.05,2.02,46.86,67.06,62.22,1.65,11.8,94.75,NORMAL
2026-01-01T11:39:55,tank01,normal,76.82,2.01,45.23,64.81,62.42,1.13,11.82,95.03,NORMAL
2026-01-01T11:40:00,tank01,low_flow,77.45,2.32,29.5,68.04,63.07,1.67,12.32,90.1,CRITICAL
2026-01-01T11:40:05,tank01,normal,77.22,2.0,47.13,66.85,64.69,1.81,11.98,94.87,NORMAL
2026-01-01T11:40:10,tank01,normal,76.42,2.04,46.32,68.11,63.01,1.46,11.86,94.29,NORMAL
2026-01-01T11:40:15,tank01,normal,75.0,2.09,48.41,68.85,65.18,1.69,11.99,92.46,NORMAL
2026-01-01T11:40:20,tank01,normal,75.33,2.03,44.95,65.22,65.55,1.75,12.05,93.81,NORMAL
2026-01-01T11:40:25,tank01,normal,73.89,2.1,46.63,67.25,63.41,1.91,11.85,91.99,NORMAL
2026-01-01T11:40:30,tank01,normal,73.95,2.16,47.09,67.58,66.0,1.78,12.09,91.62,NORMAL
2026-01-01T11:40:35,tank01,low_flow,74.87,2.28,33.76,69.3,64.28,1.86,12.25,89.46,WARNING
2026-01-01T11:40:40,tank01,high_vibration,73.75,2.17,46.56,67.65,66.18,4.77,12.11,80.49,CRITICAL
2026-01-01T11:40:45,tank01,low_flow,73.46,2.38,32.25,70.93,66.5,1.85,12.47,87.52,WARNING
2026-01-01T11:40:50,tank01,low_flow,74.51,2.36,33.53,71.23,66.79,1.63,12.49,88.72,WARNING
2026-01-01T11:40:55,tank01,normal,73.23,2.16,47.16,71.01,69.06,1.71,12.31,91.09,NORMAL
2026-01-01T11:41:00,tank01,normal,73.47,2.14,45.62,69.35,70.03,1.57,12.41,91.75,NORMAL
2026-01-01T11:41:05,tank01,normal,74.63,2.22,47.77,70.11,66.61,1.36,12.18,91.69,NORMAL
2026-01-01T11:41:10,tank01,normal,73.63,2.12,47.09,68.15,69.26,1.57,12.31,91.61,NORMAL
2026-01-01T11:41:15,tank01,low_quality,82.65,2.18,39.42,69.42,79.22,1.42,13.53,90.23,NORMAL
2026-01-01T11:41:20,tank01,normal,74.36,2.07,45.45,68.77,66.94,1.24,12.15,92.79,NORMAL
2026-01-01T11:41:25,tank01,normal,75.16,2.13,45.72,69.78,69.63,1.56,12.42,93.01,NORMAL
2026-01-01T11:41:30,tank01,low_flow,75.94,2.44,27.72,69.38,72.4,1.34,13.12,87.95,CRITICAL
2026-01-01T11:41:35,tank01,normal,75.14,2.13,43.89,69.68,72.71,1.44,12.69,92.93,NORMAL
2026-01-01T11:41:40,tank01,normal,76.37,2.11,44.61,71.12,69.27,1.45,12.43,94.13,NORMAL
2026-01-01T11:41:45,tank01,normal,77.19,2.22,42.29,72.68,74.07,1.45,12.94,93.6,NORMAL
2026-01-01T11:41:50,tank01,normal,76.29,2.11,43.81,69.1,75.78,1.18,12.96,93.88,NORMAL
2026-01-01T11:41:55,tank01,normal,77.89,2.1,43.4,70.96,76.27,1.53,13.05,95.01,NORMAL
2026-01-01T11:42:00,tank01,normal,77.62,2.1,41.82,70.28,75.86,1.64,13.03,94.43,NORMAL
2026-01-01T11:42:05,tank01,normal,78.4,2.03,42.34,70.54,73.88,1.21,12.85,94.86,NORMAL
2026-01-01T11:42:10,tank01,normal,78.52,2.05,41.14,69.56,74.59,1.25,12.94,94.4,NORMAL
2026-01-01T11:42:15,tank01,normal,79.31,2.01,43.41,69.57,75.56,1.52,12.98,94.57,NORMAL
2026-01-01T11:42:20,tank01,normal,81.33,1.9,41.79,69.86,75.87,1.54,13.03,92.22,NORMAL
2026-01-01T11:42:25,tank01,low_flow,80.92,2.25,27.27,66.43,73.89,1.18,13.28,88.15,CRITICAL
2026-01-01T11:42:30,tank01,high_vibration,82.2,2.02,40.57,67.73,74.61,4.36,13.04,82.18,CRITICAL
2026-01-01T11:42:35,tank01,normal,82.11,2.05,41.8,66.55,76.03,1.7,13.15,91.89,NORMAL
2026-01-01T11:42:40,tank01,normal,81.13,1.9,43.86,67.89,75.19,1.81,12.93,92.89,NORMAL
2026-01-01T11:42:45,tank01,normal,81.62,1.9,41.66,67.93,75.17,1.76,12.98,91.97,NORMAL
2026-01-01T11:42:50,tank01,normal,82.58,1.95,45.86,66.44,76.89,1.7,13.11,92.11,NORMAL
2026-01-01T11:42:55,tank01,normal,81.34,1.93,43.18,65.63,74.49,1.57,12.91,92.71,NORMAL
2026-01-01T11:43:00,tank01,normal,81.09,1.93,45.12,62.9,77.09,1.87,13.08,93.31,NORMAL
2026-01-01T11:43:05,tank01,normal,81.52,1.93,46.08,62.97,75.07,1.82,12.92,92.73,NORMAL
2026-01-01T11:43:10,tank01,high_vibration,82.04,1.93,45.04,64.13,74.37,4.77,12.89,81.51,CRITICAL
2026-01-01T11:43:15,tank01,normal,82.87,1.92,46.34,62.79,71.67,1.42,12.68,91.61,NORMAL
2026-01-01T11:43:20,tank01,low_quality,89.22,1.87,37.89,63.46,84.7,1.97,14.01,85.18,WARNING
2026-01-01T11:43:25,tank01,normal,81.39,1.81,47.21,62.86,73.36,1.5,12.69,91.94,NORMAL
2026-01-01T11:43:30,tank01,normal,81.27,1.87,46.89,62.82,70.98,1.81,12.53,92.42,NORMAL
2026-01-01T11:43:35,tank01,high_vibration,80.3,1.8,48.19,60.77,72.92,4.7,12.6,81.68,CRITICAL
2026-01-01T11:43:40,tank01,normal,79.19,1.88,47.47,64.13,68.26,1.55,12.25,93.87,NORMAL
2026-01-01T11:43:45,tank01,normal,79.21,1.87,48.44,59.99,71.23,1.55,12.47,93.58,NORMAL
2026-01-01T11:43:50,tank01,normal,78.24,1.89,46.29,60.05,68.28,1.35,12.25,94.95,NORMAL
2026-01-01T11:43:55,tank01,low_quality,86.0,1.91,38.43,59.98,78.45,1.36,13.43,87.91,WARNING
2026-01-01T11:44:00,tank01,normal,77.24,1.84,46.67,60.02,68.43,1.73,12.19,94.2,NORMAL
2026-01-01T11:44:05,tank01,high_temp,92.25,1.93,46.48,60.2,72.24,1.31,13.01,84.59,CRITICAL
2026-01-01T11:44:10,tank01,normal,76.93,1.91,48.48,59.56,66.13,1.57,12.02,93.86,NORMAL
2026-01-01T11:44:15,tank01,high_vibration,76.01,1.81,45.81,59.57,63.48,4.2,11.75,84.53,CRITICAL
2026-01-01T11:44:20,tank01,low_flow,76.72,2.11,31.0,59.03,62.23,1.26,12.08,91.01,CRITICAL
2026-01-01T11:44:25,tank01,high_temp,89.89,1.88,46.34,61.05,71.27,1.18,12.83,86.16,WARNING
2026-01-01T11:44:30,tank01,normal,76.58,1.85,46.12,58.12,64.4,1.48,11.87,93.9,NORMAL
2026-01-01T11:44:35,tank01,normal,75.73,1.89,44.88,60.11,63.71,1.49,11.83,93.71,NORMAL
2026-01-01T11:44:40,tank01,normal,76.47,1.91,44.84,58.07,64.66,1.24,11.94,94.35,NORMAL
2026-01-01T11:44:45,tank01,normal,75.12,1.9,42.93,61.03,66.27,1.48,12.05,92.83,NORMAL
2026-01-01T11:44:50,tank01,normal,74.47,2.02,43.36,57.88,64.52,1.44,11.96,92.86,NORMAL
2026-01-01T11:44:55,tank01,normal,75.02,1.97,42.25,60.12,65.7,1.33,12.05,92.92,NORMAL
2026-01-01T11:45:00,tank01,overpressure,75.43,3.0,41.62,58.51,65.11,1.31,12.65,88.22,CRITICAL
2026-01-01T11:45:05,tank01,overpressure,74.44,2.96,41.58,60.18,65.91,1.75,12.66,87.69,CRITICAL
2026-01-01T11:45:10,tank01,high_vibration,73.56,2.0,42.25,60.44,64.91,4.43,11.97,82.24,CRITICAL
2026-01-01T11:45:15,tank01,normal,74.16,1.95,40.57,61.65,64.79,1.36,11.97,91.76,NORMAL
2026-01-01T11:45:20,tank01,normal,74.25,2.04,41.98,60.88,64.94,1.82,12.02,92.24,NORMAL
2026-01-01T11:45:25,tank01,normal,75.5,2.05,43.62,59.03,64.44,1.85,11.99,93.55,NORMAL
2026-01-01T11:45:30,tank01,normal,75.75,2.13,42.48,62.24,62.88,1.62,11.94,93.03,NORMAL
2026-01-01T11:45:35,tank01,low_flow,75.94,2.27,28.16,62.76,67.03,1.6,12.58,88.87,CRITICAL
2026-01-01T11:45:40,tank01,high_temp,89.61,2.12,41.9,64.39,75.05,1.53,13.33,85.93,WARNING
2026-01-01T11:45:45,tank01,normal,74.49,2.17,44.23,64.11,65.19,1.69,12.09,92.3,NORMAL
2026-01-01T11:45:50,tank01,normal,76.53,2.16,42.38,62.36,66.51,1.56,12.27,93.47,NORMAL
2026-01-01T11:45:55,tank01,low_quality,86.37,2.11,35.08,64.52,80.04,1.63,13.74,86.68,WARNING
2026-01-01T11:46:00,tank01,normal,76.41,2.05,44.62,63.64,68.15,1.66,12.31,94.44,NORMAL
2026-01-01T11:46:05,tank01,normal,78.1,2.12,44.61,66.02,69.58,1.59,12.52,95.2,NORMAL
2026-01-01T11:46:10,tank01,normal,77.74,2.14,44.34,65.39,71.6,1.45,12.68,94.92,NORMAL
2026-01-01T11:46:15,tank01,normal,78.9,2.1,47.81,65.77,70.6,1.73,12.56,94.12,NORMAL
2026-01-01T11:46:20,tank01,normal,79.3,2.17,46.03,64.91,72.44,1.53,12.78,93.93,NORMAL
2026-01-01T11:46:25,tank01,low_quality,85.87,2.18,38.32,65.9,79.67,1.42,13.68,87.53,WARNING
2026-01-01T11:46:30,tank01,high_vibration,79.67,2.17,49.39,66.42,75.14,4.49,12.96,82.83,CRITICAL
2026-01-01T11:46:35,tank01,normal,82.08,2.25,47.93,67.31,72.16,1.48,12.87,90.96,NORMAL
2026-01-01T11:46:40,tank01,high_vibration,80.59,2.14,46.79,66.29,72.29,4.42,12.78,83.22,CRITICAL
2026-01-01T11:46:45,tank01,normal,80.08,2.09,48.93,67.28,74.11,1.32,12.85,93.03,NORMAL
2026-01-01T11:46:50,tank01,normal,81.45,2.21,49.53,67.12,73.31,1.16,12.89,91.22,NORMAL
2026-01-01T11:46:55,tank01,normal,82.18,2.17,48.06,67.64,74.03,1.2,12.97,91.24,NORMAL
2026-01-01T11:47:00,tank01,normal,81.02,2.22,49.01,70.1,76.81,1.08,13.17,91.61,NORMAL
2026-01-01T11:47:05,tank01,normal,82.31,2.08,46.81,69.2,76.01,1.28,13.1,91.9,NORMAL
2026-01-01T11:47:10,tank01,low_quality,90.7,1.97,41.15,69.15,86.06,1.02,14.17,85.35,CRITICAL
2026-01-01T11:47:15,tank01,low_flow,82.18,2.24,33.03,69.76,76.45,1.5,13.43,88.67,WARNING
2026-01-01T11:47:20,tank01,normal,82.72,2.08,46.0,69.31,75.93,0.97,13.12,91.79,NORMAL
2026-01-01T11:47:25,tank01,normal,81.79,2.1,46.59,68.52,76.23,1.32,13.11,92.28,NORMAL
2026-01-01T11:47:30,tank01,high_temp,94.6,1.99,47.75,71.84,84.75,1.68,14.1,82.81,CRITICAL
2026-01-01T11:47:35,tank01,overpressure,81.72,3.01,45.92,70.44,75.46,1.54,13.61,87.92,CRITICAL
2026-01-01T11:47:40,tank01,normal,80.81,2.08,45.96,72.13,76.88,1.37,13.13,93.28,NORMAL
2026-01-01T11:47:45,tank01,high_temp,93.98,2.03,46.11,70.08,83.37,1.55,14.02,83.58,CRITICAL
2026-01-01T11:47:50,tank01,high_temp,93.55,1.88,43.95,71.48,83.27,1.69,13.94,83.49,CRITICAL
2026-01-01T11:47:55,tank01,low_flow,80.3,2.15,29.61,70.37,73.51,1.56,13.13,89.69,CRITICAL
2026-01-01T11:48:00,tank01,normal,80.04,2.01,42.25,69.38,71.42,1.51,12.69,93.74,NORMAL
2026-01-01T11:48:05,tank01,normal,78.65,1.79,43.62,68.43,73.2,1.75,12.63,94.11,NORMAL
2026-01-01T11:48:10,tank01,normal,77.56,1.92,42.99,70.21,72.05,2.0,12.6,94.76,NORMAL
2026-01-01T11:48:15,tank01,normal,77.92,1.96,43.6,70.63,72.65,1.73,12.67,95.37,NORMAL
2026-01-01T11:48:20,tank01,normal,76.13,1.93,42.33,70.31,71.96,1.82,12.56,93.56,NORMAL
2026-01-01T11:48:25,tank01,high_temp,91.66,1.99,42.16,68.97,76.25,1.55,13.41,84.98,CRITICAL
2026-01-01T11:48:30,tank01,normal,76.94,1.84,42.78,69.59,70.99,2.04,12.45,93.7,NORMAL
2026-01-01T11:48:35,tank01,normal,76.75,1.87,41.9,67.92,70.0,1.73,12.4,93.64,NORMAL
2026-01-01T11:48:40,tank01,normal,76.07,1.74,43.22,67.98,67.94,1.6,12.11,92.79,NORMAL
2026-01-01T11:48:45,tank01,high_temp,89.94,1.87,42.7,67.9,74.37,1.57,13.13,85.81,WARNING
2026-01-01T11:48:50,tank01,normal,73.11,1.85,42.18,65.88,67.32,1.6,12.05,90.86,NORMAL
2026-01-01T11:48:55,tank01,low_flow,73.77,2.2,28.35,64.69,68.06,1.0,12.56,87.64,CRITICAL
2026-01-01T11:49:00,tank01,normal,75.01,1.93,44.54,65.95,67.24,1.5,12.12,93.28,NORMAL
2026-01-01T11:49:05,tank01,normal,76.22,1.9,44.69,64.04,64.9,1.71,11.95,94.07,NORMAL
2026-01-01T11:49:10,tank01,high_vibration,74.21,1.88,44.39,65.26,64.61,4.51,11.86,82.38,CRITICAL
2026-01-01T11:49:15,tank01,normal,74.01,1.83,44.75,62.21,64.57,1.19,11.81,92.1,NORMAL
2026-01-01T11:49:20,tank01,normal,74.66,1.78,44.92,64.72,63.75,1.28,11.74,92.39,NORMAL
2026-01-01T11:49:25,tank01,normal,73.65,1.83,47.65,65.7,63.68,1.34,11.69,91.24,NORMAL
2026-01-01T11:49:30,tank01,normal,74.8,1.8,48.79,64.26,66.54,1.58,11.92,91.68,NORMAL
2026-01-01T11:49:35,tank01,low_flow,73.85,2.18,32.03,63.59,65.57,1.42,12.29,88.72,WARNING
2026-01-01T11:49:40,tank01,normal,75.7,1.88,47.56,62.74,64.64,1.12,11.86,93.03,NORMAL
2026-01-01T11:49:45,tank01,normal,75.09,1.87,46.64,61.69,62.59,1.39,11.68,92.74,NORMAL
2026-01-01T11:49:50,tank01,normal,77.05,1.82,47.54,61.7,58.7,1.45,11.39,93.77,NORMAL
2026-01-01T11:49:55,tank01,high_vibration,75.19,1.93,47.72,61.99,64.38,4.18,11.85,84.16,CRITICAL
2026-01-01T11:50:00,tank01,normal,78.43,1.93,48.17,61.8,63.91,1.65,11.9,94.52,NORMAL
2026-01-01T11:50:05,tank01,normal,76.5,1.97,46.78,62.42,65.3,1.05,12.0,94.27,NORMAL
2026-01-01T11:50:10,tank01,low_flow,77.71,2.21,31.77,59.82,66.08,1.51,12.47,91.4,CRITICAL
2026-01-01T11:50:15,tank01,normal,77.82,2.05,47.02,60.74,66.24,1.46,12.16,95.1,NORMAL
2026-01-01T11:50:20,tank01,normal,78.54,2.13,46.88,61.1,67.26,1.74,12.31,94.46,NORMAL
2026-01-01T11:50:25,tank01,normal,79.14,2.03,47.14,59.01,67.69,1.52,12.3,94.45,NORMAL
2026-01-01T11:50:30,tank01,normal,79.22,2.03,46.97,61.07,67.76,1.6,12.31,94.42,NORMAL
2026-01-01T11:50:35,tank01,normal,79.65,2.09,46.18,58.95,68.16,1.7,12.4,94.01,NORMAL
2026-01-01T11:50:40,tank01,normal,79.05,2.06,46.53,55.57,69.3,1.71,12.45,94.54,NORMAL
2026-01-01T11:50:45,tank01,low_flow,82.47,2.35,30.96,59.06,69.45,1.47,12.97,87.41,CRITICAL
2026-01-01T11:50:50,tank01,low_flow,81.47,2.38,31.3,59.2,68.47,1.6,12.88,88.05,CRITICAL
2026-01-01T11:50:55,tank01,low_flow,81.0,2.27,28.79,59.22,68.39,1.64,12.83,88.34,CRITICAL
2026-01-01T11:51:00,tank01,normal,83.43,2.1,45.66,59.23,69.76,1.65,12.66,91.25,NORMAL
2026-01-01T11:51:05,tank01,normal,81.7,2.14,44.97,59.12,73.81,1.66,12.96,92.53,NORMAL
2026-01-01T11:51:10,tank01,high_temp,95.86,2.15,44.5,61.59,81.24,1.66,14.0,81.71,CRITICAL
2026-01-01T11:51:15,tank01,normal,82.48,2.11,42.14,59.15,72.44,1.74,12.9,91.39,NORMAL
2026-01-01T11:51:20,tank01,normal,82.12,2.01,41.57,63.64,74.2,1.73,12.98,91.98,NORMAL
2026-01-01T11:51:25,tank01,overpressure,82.74,3.15,41.92,61.65,73.95,1.61,13.66,85.93,CRITICAL
2026-01-01T11:51:30,tank01,normal,82.92,2.12,42.07,62.69,73.85,1.26,13.04,90.95,NORMAL
2026-01-01T11:51:35,tank01,normal,81.91,2.16,42.46,61.61,76.85,1.35,13.27,91.62,NORMAL
2026-01-01T11:51:40,tank01,low_flow,81.28,2.34,27.92,62.45,77.33,1.37,13.61,87.57,CRITICAL
2026-01-01T11:51:45,tank01,normal,80.17,2.1,42.62,61.86,76.3,1.38,13.13,93.28,NORMAL
2026-01-01T11:51:50,tank01,normal,80.68,2.14,42.24,63.4,76.56,1.48,13.2,92.58,NORMAL
2026-01-01T11:51:55,tank01,high_vibration,80.29,2.12,41.72,65.43,76.82,4.85,13.2,81.47,CRITICAL
2026-01-01T11:52:00,tank01,normal,80.1,2.16,44.15,64.23,77.81,1.28,13.26,93.4,NORMAL
2026-01-01T11:52:05,tank01,normal,78.64,2.1,44.42,62.83,76.88,0.92,13.11,94.86,NORMAL
2026-01-01T11:52:10,tank01,normal,80.52,2.13,44.03,63.5,77.5,1.34,13.23,93.24,NORMAL
2026-01-01T11:52:15,tank01,normal,79.65,2.13,44.52,64.35,73.99,1.23,12.92,94.01,NORMAL
2026-01-01T11:52:20,tank01,normal,79.63,2.11,44.62,63.95,76.2,1.29,13.08,94.13,NORMAL
2026-01-01T11:52:25,tank01,high_temp,92.62,2.06,44.86,65.61,82.44,1.22,13.94,84.69,CRITICAL
2026-01-01T11:52:30,tank01,normal,76.71,2.11,44.27,66.39,75.17,1.6,12.92,94.28,NORMAL
2026-01-01T11:52:35,tank01,overpressure,78.03,3.02,45.56,67.72,75.54,1.33,13.51,90.76,CRITICAL
2026-01-01T11:52:40,tank01,normal,76.94,2.09,48.31,66.16,72.93,1.65,12.67,93.95,NORMAL
2026-01-01T11:52:45,tank01,normal,75.45,2.0,48.02,66.8,73.17,1.21,12.6,93.33,NORMAL
2026-01-01T11:52:50,tank01,normal,75.45,1.96,47.7,67.83,71.21,1.4,12.42,93.2,NORMAL
2026-01-01T11:52:55,tank01,normal,74.77,2.02,49.0,66.75,72.06,1.42,12.48,92.49,NORMAL
2026-01-01T11:53:00,tank01,normal,75.61,1.97,48.88,67.73,72.77,1.35,12.54,93.09,NORMAL
2026-01-01T11:53:05,tank01,normal,73.83,2.03,47.52,68.58,73.71,1.89,12.62,92.08,NORMAL
2026-01-01T11:53:10,tank01,low_quality,81.71,1.92,41.76,68.46,77.35,1.72,13.16,92.0,NORMAL
2026-01-01T11:53:15,tank01,normal,73.52,1.9,48.61,67.22,67.55,1.54,12.02,91.25,NORMAL
2026-01-01T11:53:20,tank01,normal,76.17,1.96,48.69,69.94,67.06,1.67,12.09,93.5,NORMAL
2026-01-01T11:53:25,tank01,normal,74.36,1.94,48.75,67.61,67.68,1.81,12.08,92.06,NORMAL
2026-01-01T11:53:30,tank01,normal,73.96,1.85,47.66,69.94,69.78,1.83,12.2,91.58,NORMAL
2026-01-01T11:53:35,tank01,normal,74.07,1.97,46.55,70.53,66.1,1.66,12.0,92.53,NORMAL
2026-01-01T11:53:40,tank01,low_quality,81.88,1.85,38.34,71.95,76.44,1.63,13.11,90.67,NORMAL
2026-01-01T11:53:45,tank01,high_temp,87.89,1.88,45.2,69.42,73.76,1.68,12.98,87.91,WARNING
2026-01-01T11:53:50,tank01,normal,74.73,1.9,45.08,68.06,62.41,1.66,11.7,93.04,NORMAL
2026-01-01T11:53:55,tank01,low_flow,74.81,2.05,30.02,72.12,60.41,1.53,11.86,89.62,CRITICAL
2026-01-01T11:54:00,tank01,normal,75.42,1.85,45.74,68.18,65.62,1.6,11.94,93.13,NORMAL
2026-01-01T11:54:05,tank01,normal,76.21,1.82,43.9,69.16,64.71,1.48,11.9,93.49,NORMAL
2026-01-01T11:54:10,tank01,overpressure,76.74,2.88,43.27,71.74,64.06,1.53,12.51,90.2,CRITICAL
2026-01-01T11:54:15,tank01,high_vibration,76.23,1.85,43.15,67.38,60.73,4.78,11.61,82.33,CRITICAL
2026-01-01T11:54:20,tank01,normal,78.22,1.88,43.76,70.47,64.99,1.26,12.02,94.93,NORMAL
2026-01-01T11:54:25,tank01,high_vibration,77.9,1.86,42.3,72.29,64.86,4.74,12.01,83.6,CRITICAL
2026-01-01T11:54:30,tank01,normal,78.35,1.87,41.82,67.45,62.69,1.29,11.86,94.31,NORMAL
2026-01-01T11:54:35,tank01,normal,77.37,1.91,43.17,70.11,61.65,1.57,11.75,94.61,NORMAL
2026-01-01T11:54:40,tank01,low_flow,80.18,2.09,25.93,67.48,66.2,1.38,12.57,89.13,CRITICAL
2026-01-01T11:54:45,tank01,normal,78.6,1.8,40.9,66.86,64.12,1.44,11.96,93.53,NORMAL
2026-01-01T11:54:50,tank01,normal,80.37,1.91,41.45,68.56,62.86,1.26,11.96,92.89,NORMAL
2026-01-01T11:54:55,tank01,normal,81.3,1.87,41.39,65.86,65.47,1.3,12.18,91.97,NORMAL
2026-01-01T11:55:00,tank01,normal,79.45,1.93,42.15,66.24,66.74,1.28,12.25,93.83,NORMAL
2026-01-01T11:55:05,tank01,normal,80.97,1.9,40.8,65.01,68.39,1.59,12.43,92.22,NORMAL
2026-01-01T11:55:10,tank01,normal,82.17,1.89,43.66,66.74,66.4,1.35,12.26,91.98,NORMAL
2026-01-01T11:55:15,tank01,normal,81.33,1.98,42.49,66.82,69.87,1.13,12.58,92.77,NORMAL
2026-01-01T11:55:20,tank01,normal,82.12,1.9,43.16,64.32,67.46,1.51,12.36,91.97,NORMAL
2026-01-01T11:55:25,tank01,overpressure,81.8,2.98,43.51,64.14,68.33,1.7,13.05,87.89,CRITICAL
2026-01-01T11:55:30,tank01,normal,83.47,1.9,45.66,67.09,69.39,1.51,12.51,91.25,NORMAL
2026-01-01T11:55:35,tank01,low_quality,88.9,1.96,35.63,64.02,80.24,1.74,13.73,85.27,WARNING
2026-01-01T11:55:40,tank01,normal,82.3,1.95,45.18,65.36,70.62,1.46,12.61,92.49,NORMAL
2026-01-01T11:55:45,tank01,overpressure,82.45,3.01,46.23,61.48,72.52,1.7,13.39,87.29,CRITICAL
2026-01-01T11:55:50,tank01,high_temp,96.51,1.96,47.08,62.47,83.75,1.64,14.07,81.41,CRITICAL
